"OBJECTID","ID_0","ISO","NAME_0","ID_1","NAME_1","ID_2","NAME_2","ID_3","NAME_3","ID_4","NAME_4","VARNAME_4","TYPE_4","ENGTYPE_4"
717,157,"NPL","Nepal",1,"Central",2,"Janakpur",13,"Sarlahi",717,"Bhadsar",NA,"Village development committee","Village development committee"
718,157,"NPL","Nepal",1,"Central",2,"Janakpur",13,"Sarlahi",718,"Bhagawatipur",NA,"Village development committee","Village development committee"
719,157,"NPL","Nepal",1,"Central",2,"Janakpur",13,"Sarlahi",719,"Bhaktipur",NA,"Village development committee","Village development committee"
720,157,"NPL","Nepal",1,"Central",2,"Janakpur",13,"Sarlahi",720,"Bhawanipur",NA,"Village development committee","Village development committee"
721,157,"NPL","Nepal",1,"Central",2,"Janakpur",13,"Sarlahi",721,"Brahmapuri",NA,"Village development committee","Village development committee"
722,157,"NPL","Nepal",1,"Central",2,"Janakpur",13,"Sarlahi",722,"ChandraNagar",NA,"Village development committee","Village development committee"
723,157,"NPL","Nepal",1,"Central",2,"Janakpur",13,"Sarlahi",723,"Chhataul",NA,"Village development committee","Village development committee"
724,157,"NPL","Nepal",1,"Central",2,"Janakpur",13,"Sarlahi",724,"Chhatona",NA,"Village development committee","Village development committee"
725,157,"NPL","Nepal",1,"Central",2,"Janakpur",13,"Sarlahi",725,"DhanakaulPachhiyati",NA,"Village development committee","Village development committee"
726,157,"NPL","Nepal",1,"Central",2,"Janakpur",13,"Sarlahi",726,"DhanakaulPurba",NA,"Village development committee","Village development committee"
727,157,"NPL","Nepal",1,"Central",2,"Janakpur",13,"Sarlahi",727,"Dhangada",NA,"Village development committee","Village development committee"
728,157,"NPL","Nepal",1,"Central",2,"Janakpur",13,"Sarlahi",728,"Dhungrekhola",NA,"Village development committee","Village development committee"
729,157,"NPL","Nepal",1,"Central",2,"Janakpur",13,"Sarlahi",729,"Dhurkauli",NA,"Village development committee","Village development committee"
730,157,"NPL","Nepal",1,"Central",2,"Janakpur",13,"Sarlahi",730,"Dumariya",NA,"Village development committee","Village development committee"
731,157,"NPL","Nepal",1,"Central",2,"Janakpur",13,"Sarlahi",731,"Farahadawa",NA,"Village development committee","Village development committee"
732,157,"NPL","Nepal",1,"Central",2,"Janakpur",13,"Sarlahi",732,"Fulparasi",NA,"Village development committee","Village development committee"
733,157,"NPL","Nepal",1,"Central",2,"Janakpur",13,"Sarlahi",733,"Gadahiyabairi",NA,"Village development committee","Village development committee"
734,157,"NPL","Nepal",1,"Central",2,"Janakpur",13,"Sarlahi",734,"Gamhariya",NA,"Village development committee","Village development committee"
735,157,"NPL","Nepal",1,"Central",2,"Janakpur",13,"Sarlahi",735,"Godeta",NA,"Village development committee","Village development committee"
736,157,"NPL","Nepal",1,"Central",2,"Janakpur",13,"Sarlahi",736,"Gourishankar",NA,"Village development committee","Village development committee"
737,157,"NPL","Nepal",1,"Central",2,"Janakpur",13,"Sarlahi",737,"Hajariya",NA,"Village development committee","Village development committee"
738,157,"NPL","Nepal",1,"Central",2,"Janakpur",13,"Sarlahi",738,"Harakthawa",NA,"Village development committee","Village development committee"
739,157,"NPL","Nepal",1,"Central",2,"Janakpur",13,"Sarlahi",739,"Haripur",NA,"Village development committee","Village development committee"
740,157,"NPL","Nepal",1,"Central",2,"Janakpur",13,"Sarlahi",740,"Haripurwa",NA,"Village development committee","Village development committee"
741,157,"NPL","Nepal",1,"Central",2,"Janakpur",13,"Sarlahi",741,"Hariyon",NA,"Village development committee","Village development committee"
742,157,"NPL","Nepal",1,"Central",2,"Janakpur",13,"Sarlahi",742,"Hathiyol",NA,"Village development committee","Village development committee"
743,157,"NPL","Nepal",1,"Central",2,"Janakpur",13,"Sarlahi",743,"Hempur",NA,"Village development committee","Village development committee"
744,157,"NPL","Nepal",1,"Central",2,"Janakpur",13,"Sarlahi",744,"Ishworpur",NA,"Village development committee","Village development committee"
745,157,"NPL","Nepal",1,"Central",2,"Janakpur",13,"Sarlahi",745,"Jabdi",NA,"Village development committee","Village development committee"
746,157,"NPL","Nepal",1,"Central",2,"Janakpur",13,"Sarlahi",746,"Jamuniya",NA,"Village development committee","Village development committee"
747,157,"NPL","Nepal",1,"Central",2,"Janakpur",13,"Sarlahi",747,"JanakiNagar",NA,"Village development committee","Village development committee"
748,157,"NPL","Nepal",1,"Central",2,"Janakpur",13,"Sarlahi",748,"Jingadawa",NA,"Village development committee","Village development committee"
749,157,"NPL","Nepal",1,"Central",2,"Janakpur",13,"Sarlahi",749,"Kabilasi",NA,"Village development committee","Village development committee"
750,157,"NPL","Nepal",1,"Central",2,"Janakpur",13,"Sarlahi",750,"Kalinjor",NA,"Village development committee","Village development committee"
751,157,"NPL","Nepal",1,"Central",2,"Janakpur",13,"Sarlahi",751,"Karmaiya",NA,"Village development committee","Village development committee"
752,157,"NPL","Nepal",1,"Central",2,"Janakpur",13,"Sarlahi",752,"Khirwa",NA,"Village development committee","Village development committee"
753,157,"NPL","Nepal",1,"Central",2,"Janakpur",13,"Sarlahi",753,"Khoriya",NA,"Village development committee","Village development committee"
754,157,"NPL","Nepal",1,"Central",2,"Janakpur",13,"Sarlahi",754,"Khutauna",NA,"Village development committee","Village development committee"
755,157,"NPL","Nepal",1,"Central",2,"Janakpur",13,"Sarlahi",755,"Kisanpur",NA,"Village development committee","Village development committee"
756,157,"NPL","Nepal",1,"Central",2,"Janakpur",13,"Sarlahi",756,"Kodena",NA,"Village development committee","Village development committee"
757,157,"NPL","Nepal",1,"Central",2,"Janakpur",13,"Sarlahi",757,"Lalbandi",NA,"Village development committee","Village development committee"
758,157,"NPL","Nepal",1,"Central",2,"Janakpur",13,"Sarlahi",758,"Laukath",NA,"Village development committee","Village development committee"
759,157,"NPL","Nepal",1,"Central",2,"Janakpur",13,"Sarlahi",759,"LaxmipurKodraha",NA,"Village development committee","Village development committee"
760,157,"NPL","Nepal",1,"Central",2,"Janakpur",13,"Sarlahi",760,"LaxmipurSu.",NA,"Village development committee","Village development committee"
761,157,"NPL","Nepal",1,"Central",2,"Janakpur",13,"Sarlahi",761,"Madhubangoth",NA,"Village development committee","Village development committee"
762,157,"NPL","Nepal",1,"Central",2,"Janakpur",13,"Sarlahi",762,"Madhubani",NA,"Village development committee","Village development committee"
763,157,"NPL","Nepal",1,"Central",2,"Janakpur",13,"Sarlahi",763,"Mahinathpur",NA,"Village development committee","Village development committee"
764,157,"NPL","Nepal",1,"Central",2,"Janakpur",13,"Sarlahi",764,"MalangawaN.P.",NA,"Village development committee","Village development committee"
765,157,"NPL","Nepal",1,"Central",2,"Janakpur",13,"Sarlahi",765,"Manpur",NA,"Village development committee","Village development committee"
766,157,"NPL","Nepal",1,"Central",2,"Janakpur",13,"Sarlahi",766,"Mirjapur",NA,"Village development committee","Village development committee"
767,157,"NPL","Nepal",1,"Central",2,"Janakpur",13,"Sarlahi",767,"Mohanpur",NA,"Village development committee","Village development committee"
768,157,"NPL","Nepal",1,"Central",2,"Janakpur",13,"Sarlahi",768,"Motipur",NA,"Village development committee","Village development committee"
769,157,"NPL","Nepal",1,"Central",2,"Janakpur",13,"Sarlahi",769,"Murtiya",NA,"Village development committee","Village development committee"
770,157,"NPL","Nepal",1,"Central",2,"Janakpur",13,"Sarlahi",770,"Musauli",NA,"Village development committee","Village development committee"
771,157,"NPL","Nepal",1,"Central",2,"Janakpur",13,"Sarlahi",771,"NarayanKhola",NA,"Village development committee","Village development committee"
772,157,"NPL","Nepal",1,"Central",2,"Janakpur",13,"Sarlahi",772,"Narayanpur",NA,"Village development committee","Village development committee"
773,157,"NPL","Nepal",1,"Central",2,"Janakpur",13,"Sarlahi",773,"Netraganj",NA,"Village development committee","Village development committee"
774,157,"NPL","Nepal",1,"Central",2,"Janakpur",13,"Sarlahi",774,"Noukailawa",NA,"Village development committee","Village development committee"
775,157,"NPL","Nepal",1,"Central",2,"Janakpur",13,"Sarlahi",775,"Parsa",NA,"Village development committee","Village development committee"
776,157,"NPL","Nepal",1,"Central",2,"Janakpur",13,"Sarlahi",776,"Parwanipur",NA,"Village development committee","Village development committee"
777,157,"NPL","Nepal",1,"Central",2,"Janakpur",13,"Sarlahi",777,"Pattharkot",NA,"Village development committee","Village development committee"
778,157,"NPL","Nepal",1,"Central",2,"Janakpur",13,"Sarlahi",778,"Pidari",NA,"Village development committee","Village development committee"
779,157,"NPL","Nepal",1,"Central",2,"Janakpur",13,"Sarlahi",779,"Pidariya",NA,"Village development committee","Village development committee"
780,157,"NPL","Nepal",1,"Central",2,"Janakpur",13,"Sarlahi",780,"Pipariya",NA,"Village development committee","Village development committee"
781,157,"NPL","Nepal",1,"Central",2,"Janakpur",13,"Sarlahi",781,"Rajghat",NA,"Village development committee","Village development committee"
782,157,"NPL","Nepal",1,"Central",2,"Janakpur",13,"Sarlahi",782,"Ramban",NA,"Village development committee","Village development committee"
783,157,"NPL","Nepal",1,"Central",2,"Janakpur",13,"Sarlahi",783,"RamnagarBahaur",NA,"Village development committee","Village development committee"
784,157,"NPL","Nepal",1,"Central",2,"Janakpur",13,"Sarlahi",784,"Raniganj",NA,"Village development committee","Village development committee"
785,157,"NPL","Nepal",1,"Central",2,"Janakpur",13,"Sarlahi",785,"Rohuwa",NA,"Village development committee","Village development committee"
786,157,"NPL","Nepal",1,"Central",2,"Janakpur",13,"Sarlahi",786,"Sakraul",NA,"Village development committee","Village development committee"
787,157,"NPL","Nepal",1,"Central",2,"Janakpur",13,"Sarlahi",787,"Salempur",NA,"Village development committee","Village development committee"
788,157,"NPL","Nepal",1,"Central",2,"Janakpur",13,"Sarlahi",788,"Sangrampur",NA,"Village development committee","Village development committee"
789,157,"NPL","Nepal",1,"Central",2,"Janakpur",13,"Sarlahi",789,"Sasapur",NA,"Village development committee","Village development committee"
790,157,"NPL","Nepal",1,"Central",2,"Janakpur",13,"Sarlahi",790,"Shankarpur",NA,"Village development committee","Village development committee"
791,157,"NPL","Nepal",1,"Central",2,"Janakpur",13,"Sarlahi",791,"Shreepur",NA,"Village development committee","Village development committee"
792,157,"NPL","Nepal",1,"Central",2,"Janakpur",13,"Sarlahi",792,"Sikhauna",NA,"Village development committee","Village development committee"
793,157,"NPL","Nepal",1,"Central",2,"Janakpur",13,"Sarlahi",793,"Simara",NA,"Village development committee","Village development committee"
794,157,"NPL","Nepal",1,"Central",2,"Janakpur",13,"Sarlahi",794,"Sisotiya",NA,"Village development committee","Village development committee"
795,157,"NPL","Nepal",1,"Central",2,"Janakpur",13,"Sarlahi",795,"Sisout",NA,"Village development committee","Village development committee"
796,157,"NPL","Nepal",1,"Central",2,"Janakpur",13,"Sarlahi",796,"Sohadawa",NA,"Village development committee","Village development committee"
797,157,"NPL","Nepal",1,"Central",2,"Janakpur",13,"Sarlahi",797,"Sudama",NA,"Village development committee","Village development committee"
798,157,"NPL","Nepal",1,"Central",2,"Janakpur",13,"Sarlahi",798,"SundarpurChuldawa",NA,"Village development committee","Village development committee"
799,157,"NPL","Nepal",1,"Central",2,"Janakpur",13,"Sarlahi",799,"Sundarpur",NA,"Village development committee","Village development committee"
800,157,"NPL","Nepal",1,"Central",2,"Janakpur",13,"Sarlahi",800,"TribhuwanNagar",NA,"Village development committee","Village development committee"
801,157,"NPL","Nepal",1,"Central",2,"Janakpur",14,"Sindhuli",801,"Amale",NA,"Village development committee","Village development committee"
802,157,"NPL","Nepal",1,"Central",2,"Janakpur",14,"Sindhuli",802,"Arunthakur",NA,"Village development committee","Village development committee"
803,157,"NPL","Nepal",1,"Central",2,"Janakpur",14,"Sindhuli",803,"Bahuntilpung",NA,"Village development committee","Village development committee"
804,157,"NPL","Nepal",1,"Central",2,"Janakpur",14,"Sindhuli",804,"Balajor",NA,"Village development committee","Village development committee"
805,157,"NPL","Nepal",1,"Central",2,"Janakpur",14,"Sindhuli",805,"Baseshwor",NA,"Village development committee","Village development committee"
806,157,"NPL","Nepal",1,"Central",2,"Janakpur",14,"Sindhuli",806,"Bastipur",NA,"Village development committee","Village development committee"
807,157,"NPL","Nepal",1,"Central",2,"Janakpur",14,"Sindhuli",807,"Belghari",NA,"Village development committee","Village development committee"
808,157,"NPL","Nepal",1,"Central",2,"Janakpur",14,"Sindhuli",808,"Bhadrakali",NA,"Village development committee","Village development committee"
809,157,"NPL","Nepal",1,"Central",2,"Janakpur",14,"Sindhuli",809,"Bhimeshwor",NA,"Village development committee","Village development committee"
810,157,"NPL","Nepal",1,"Central",2,"Janakpur",14,"Sindhuli",810,"Bhimsthan",NA,"Village development committee","Village development committee"
811,157,"NPL","Nepal",1,"Central",2,"Janakpur",14,"Sindhuli",811,"BhuwaneshoriGwaltar",NA,"Village development committee","Village development committee"
812,157,"NPL","Nepal",1,"Central",2,"Janakpur",14,"Sindhuli",812,"BitijorBagaiya",NA,"Village development committee","Village development committee"
813,157,"NPL","Nepal",1,"Central",2,"Janakpur",14,"Sindhuli",813,"Dadiguranshe",NA,"Village development committee","Village development committee"
814,157,"NPL","Nepal",1,"Central",2,"Janakpur",14,"Sindhuli",814,"Dudbhanjyang",NA,"Village development committee","Village development committee"
815,157,"NPL","Nepal",1,"Central",2,"Janakpur",14,"Sindhuli",815,"Dudhouli",NA,"Village development committee","Village development committee"
816,157,"NPL","Nepal",1,"Central",2,"Janakpur",14,"Sindhuli",816,"HariharpurGadhi",NA,"Village development committee","Village development committee"
817,157,"NPL","Nepal",1,"Central",2,"Janakpur",14,"Sindhuli",817,"Harsahi",NA,"Village development committee","Village development committee"
818,157,"NPL","Nepal",1,"Central",2,"Janakpur",14,"Sindhuli",818,"Hatpate",NA,"Village development committee","Village development committee"
819,157,"NPL","Nepal",1,"Central",2,"Janakpur",14,"Sindhuli",819,"Jalkanya",NA,"Village development committee","Village development committee"
820,157,"NPL","Nepal",1,"Central",2,"Janakpur",14,"Sindhuli",820,"Jarayotar",NA,"Village development committee","Village development committee"
821,157,"NPL","Nepal",1,"Central",2,"Janakpur",14,"Sindhuli",821,"JhangajholiRalmata",NA,"Village development committee","Village development committee"
822,157,"NPL","Nepal",1,"Central",2,"Janakpur",14,"Sindhuli",822,"Jinakhu",NA,"Village development committee","Village development committee"
823,157,"NPL","Nepal",1,"Central",2,"Janakpur",14,"Sindhuli",823,"KakurThakur",NA,"Village development committee","Village development committee"
824,157,"NPL","Nepal",1,"Central",2,"Janakpur",14,"Sindhuli",824,"Kalpabrishykha",NA,"Village development committee","Village development committee"
825,157,"NPL","Nepal",1,"Central",2,"Janakpur",14,"Sindhuli",825,"KamalamiN.P.",NA,"Village development committee","Village development committee"
826,157,"NPL","Nepal",1,"Central",2,"Janakpur",14,"Sindhuli",826,"Kapilakot",NA,"Village development committee","Village development committee"
827,157,"NPL","Nepal",1,"Central",2,"Janakpur",14,"Sindhuli",827,"Khangsang",NA,"Village development committee","Village development committee"
828,157,"NPL","Nepal",1,"Central",2,"Janakpur",14,"Sindhuli",828,"Kholagaun",NA,"Village development committee","Village development committee"
829,157,"NPL","Nepal",1,"Central",2,"Janakpur",14,"Sindhuli",829,"KusesworDumja",NA,"Village development committee","Village development committee"
830,157,"NPL","Nepal",1,"Central",2,"Janakpur",14,"Sindhuli",830,"Kyaneshwor",NA,"Village development committee","Village development committee"
831,157,"NPL","Nepal",1,"Central",2,"Janakpur",14,"Sindhuli",831,"Ladabhir(Mahendra)",NA,"Village development committee","Village development committee"
832,157,"NPL","Nepal",1,"Central",2,"Janakpur",14,"Sindhuli",832,"Lampantar",NA,"Village development committee","Village development committee"
833,157,"NPL","Nepal",1,"Central",2,"Janakpur",14,"Sindhuli",833,"Mahadevdada",NA,"Village development committee","Village development committee"
834,157,"NPL","Nepal",1,"Central",2,"Janakpur",14,"Sindhuli",834,"Mahadevsthan",NA,"Village development committee","Village development committee"
835,157,"NPL","Nepal",1,"Central",2,"Janakpur",14,"Sindhuli",835,"Mahendrajhayadi",NA,"Village development committee","Village development committee"
836,157,"NPL","Nepal",1,"Central",2,"Janakpur",14,"Sindhuli",836,"Majhuwa",NA,"Village development committee","Village development committee"
837,157,"NPL","Nepal",1,"Central",2,"Janakpur",14,"Sindhuli",837,"Netrakali",NA,"Village development committee","Village development committee"
838,157,"NPL","Nepal",1,"Central",2,"Janakpur",14,"Sindhuli",838,"Nipane",NA,"Village development committee","Village development committee"
839,157,"NPL","Nepal",1,"Central",2,"Janakpur",14,"Sindhuli",839,"Pipalmadi",NA,"Village development committee","Village development committee"
840,157,"NPL","Nepal",1,"Central",2,"Janakpur",14,"Sindhuli",840,"PuranoJhangajholi",NA,"Village development committee","Village development committee"
841,157,"NPL","Nepal",1,"Central",2,"Janakpur",14,"Sindhuli",841,"Ranibas",NA,"Village development committee","Village development committee"
842,157,"NPL","Nepal",1,"Central",2,"Janakpur",14,"Sindhuli",842,"Ranichuri",NA,"Village development committee","Village development committee"
843,157,"NPL","Nepal",1,"Central",2,"Janakpur",14,"Sindhuli",843,"Ratanchura",NA,"Village development committee","Village development committee"
844,157,"NPL","Nepal",1,"Central",2,"Janakpur",14,"Sindhuli",844,"Ratnawati",NA,"Village development committee","Village development committee"
845,157,"NPL","Nepal",1,"Central",2,"Janakpur",14,"Sindhuli",845,"Santeswori(Rampur)",NA,"Village development committee","Village development committee"
846,157,"NPL","Nepal",1,"Central",2,"Janakpur",14,"Sindhuli",846,"Sirthouli",NA,"Village development committee","Village development committee"
847,157,"NPL","Nepal",1,"Central",2,"Janakpur",14,"Sindhuli",847,"Sitalpati",NA,"Village development committee","Village development committee"
848,157,"NPL","Nepal",1,"Central",2,"Janakpur",14,"Sindhuli",848,"Solpathana",NA,"Village development committee","Village development committee"
849,157,"NPL","Nepal",1,"Central",2,"Janakpur",14,"Sindhuli",849,"SunamPokhari",NA,"Village development committee","Village development committee"
850,157,"NPL","Nepal",1,"Central",2,"Janakpur",14,"Sindhuli",850,"Tamajor",NA,"Village development committee","Village development committee"
851,157,"NPL","Nepal",1,"Central",2,"Janakpur",14,"Sindhuli",851,"Tandi",NA,"Village development committee","Village development committee"
852,157,"NPL","Nepal",1,"Central",2,"Janakpur",14,"Sindhuli",852,"Tinkanya",NA,"Village development committee","Village development committee"
853,157,"NPL","Nepal",1,"Central",2,"Janakpur",14,"Sindhuli",853,"Tosramkhola",NA,"Village development committee","Village development committee"
854,157,"NPL","Nepal",1,"Central",2,"Janakpur",14,"Sindhuli",854,"TribhuvanAmbote",NA,"Village development committee","Village development committee"
855,157,"NPL","Nepal",1,"Central",3,"Narayani",15,"Bara",855,"Amarpatti",NA,"Village development committee","Village development committee"
856,157,"NPL","Nepal",1,"Central",3,"Narayani",15,"Bara",856,"Amlekhganj",NA,"Village development committee","Village development committee"
857,157,"NPL","Nepal",1,"Central",3,"Narayani",15,"Bara",857,"Amritgang",NA,"Village development committee","Village development committee"
858,157,"NPL","Nepal",1,"Central",3,"Narayani",15,"Bara",858,"Avab",NA,"Village development committee","Village development committee"
859,157,"NPL","Nepal",1,"Central",3,"Narayani",15,"Bara",859,"Babuain",NA,"Village development committee","Village development committee"
860,157,"NPL","Nepal",1,"Central",3,"Narayani",15,"Bara",860,"Bachhanpurwa",NA,"Village development committee","Village development committee"
861,157,"NPL","Nepal",1,"Central",3,"Narayani",15,"Bara",861,"Badaki Fulbariya",NA,"Village development committee","Village development committee"
862,157,"NPL","Nepal",1,"Central",3,"Narayani",15,"Bara",862,"Bagahi",NA,"Village development committee","Village development committee"
863,157,"NPL","Nepal",1,"Central",3,"Narayani",15,"Bara",863,"Bahuari",NA,"Village development committee","Village development committee"
864,157,"NPL","Nepal",1,"Central",3,"Narayani",15,"Bara",864,"Balirampur",NA,"Village development committee","Village development committee"
865,157,"NPL","Nepal",1,"Central",3,"Narayani",15,"Bara",865,"Banjariya",NA,"Village development committee","Village development committee"
866,157,"NPL","Nepal",1,"Central",3,"Narayani",15,"Bara",866,"Barainiya",NA,"Village development committee","Village development committee"
867,157,"NPL","Nepal",1,"Central",3,"Narayani",15,"Bara",867,"Bariyarpur",NA,"Village development committee","Village development committee"
868,157,"NPL","Nepal",1,"Central",3,"Narayani",15,"Bara",868,"Batara",NA,"Village development committee","Village development committee"
869,157,"NPL","Nepal",1,"Central",3,"Narayani",15,"Bara",869,"Beldari",NA,"Village development committee","Village development committee"
870,157,"NPL","Nepal",1,"Central",3,"Narayani",15,"Bara",870,"Benauli",NA,"Village development committee","Village development committee"
871,157,"NPL","Nepal",1,"Central",3,"Narayani",15,"Bara",871,"Bhaganpur",NA,"Village development committee","Village development committee"
872,157,"NPL","Nepal",1,"Central",3,"Narayani",15,"Bara",872,"Bhagwanpur",NA,"Village development committee","Village development committee"
873,157,"NPL","Nepal",1,"Central",3,"Narayani",15,"Bara",873,"BhaluyeeArwaliya",NA,"Village development committee","Village development committee"
874,157,"NPL","Nepal",1,"Central",3,"Narayani",15,"Bara",874,"BharatganjSigaul",NA,"Village development committee","Village development committee"
875,157,"NPL","Nepal",1,"Central",3,"Narayani",15,"Bara",875,"Bhatauda",NA,"Village development committee","Village development committee"
876,157,"NPL","Nepal",1,"Central",3,"Narayani",15,"Bara",876,"Bhodaha",NA,"Village development committee","Village development committee"
877,157,"NPL","Nepal",1,"Central",3,"Narayani",15,"Bara",877,"Bishrampur",NA,"Village development committee","Village development committee"
878,157,"NPL","Nepal",1,"Central",3,"Narayani",15,"Bara",878,"Bishunpur",NA,"Village development committee","Village development committee"
879,157,"NPL","Nepal",1,"Central",3,"Narayani",15,"Bara",879,"Bishunpurwa",NA,"Village development committee","Village development committee"
880,157,"NPL","Nepal",1,"Central",3,"Narayani",15,"Bara",880,"Buniyad",NA,"Village development committee","Village development committee"
881,157,"NPL","Nepal",1,"Central",3,"Narayani",15,"Bara",881,"Chhatapipra",NA,"Village development committee","Village development committee"
882,157,"NPL","Nepal",1,"Central",3,"Narayani",15,"Bara",882,"Chhatawa",NA,"Village development committee","Village development committee"
883,157,"NPL","Nepal",1,"Central",3,"Narayani",15,"Bara",883,"Dahiyar",NA,"Village development committee","Village development committee"
884,157,"NPL","Nepal",1,"Central",3,"Narayani",15,"Bara",884,"Dewapur",NA,"Village development committee","Village development committee"
885,157,"NPL","Nepal",1,"Central",3,"Narayani",15,"Bara",885,"Dharmanagar",NA,"Village development committee","Village development committee"
886,157,"NPL","Nepal",1,"Central",3,"Narayani",15,"Bara",886,"Dohari",NA,"Village development committee","Village development committee"
887,157,"NPL","Nepal",1,"Central",3,"Narayani",15,"Bara",887,"Dumarwana",NA,"Village development committee","Village development committee"
888,157,"NPL","Nepal",1,"Central",3,"Narayani",15,"Bara",888,"Fatepur",NA,"Village development committee","Village development committee"
889,157,"NPL","Nepal",1,"Central",3,"Narayani",15,"Bara",889,"Gadhahal",NA,"Village development committee","Village development committee"
890,157,"NPL","Nepal",1,"Central",3,"Narayani",15,"Bara",890,"Ganjbhawanipur",NA,"Village development committee","Village development committee"
891,157,"NPL","Nepal",1,"Central",3,"Narayani",15,"Bara",891,"Golaganj",NA,"Village development committee","Village development committee"
892,157,"NPL","Nepal",1,"Central",3,"Narayani",15,"Bara",892,"Haraiya",NA,"Village development committee","Village development committee"
893,157,"NPL","Nepal",1,"Central",3,"Narayani",15,"Bara",893,"Hardiya",NA,"Village development committee","Village development committee"
894,157,"NPL","Nepal",1,"Central",3,"Narayani",15,"Bara",894,"Hariharpur",NA,"Village development committee","Village development committee"
895,157,"NPL","Nepal",1,"Central",3,"Narayani",15,"Bara",895,"Inarwamal",NA,"Village development committee","Village development committee"
896,157,"NPL","Nepal",1,"Central",3,"Narayani",15,"Bara",896,"Inarwasira",NA,"Village development committee","Village development committee"
897,157,"NPL","Nepal",1,"Central",3,"Narayani",15,"Bara",897,"Itiyahi",NA,"Village development committee","Village development committee"
898,157,"NPL","Nepal",1,"Central",3,"Narayani",15,"Bara",898,"Jhitakaiya(Dakshin)",NA,"Village development committee","Village development committee"
899,157,"NPL","Nepal",1,"Central",3,"Narayani",15,"Bara",899,"Jhitakaiya(Uttar)",NA,"Village development committee","Village development committee"
900,157,"NPL","Nepal",1,"Central",3,"Narayani",15,"Bara",900,"JitpurBhawanipur",NA,"Village development committee","Village development committee"
901,157,"NPL","Nepal",1,"Central",3,"Narayani",15,"Bara",901,"Kabahigoth",NA,"Village development committee","Village development committee"
902,157,"NPL","Nepal",1,"Central",3,"Narayani",15,"Bara",902,"Kabahijabdi",NA,"Village development committee","Village development committee"
903,157,"NPL","Nepal",1,"Central",3,"Narayani",15,"Bara",903,"Kachorwa",NA,"Village development committee","Village development committee"
904,157,"NPL","Nepal",1,"Central",3,"Narayani",15,"Bara",904,"Kakadi",NA,"Village development committee","Village development committee"
905,157,"NPL","Nepal",1,"Central",3,"Narayani",15,"Bara",905,"KalaiyaN.P.",NA,"Village development committee","Village development committee"
906,157,"NPL","Nepal",1,"Central",3,"Narayani",15,"Bara",906,"Karaiya",NA,"Village development committee","Village development committee"
907,157,"NPL","Nepal",1,"Central",3,"Narayani",15,"Bara",907,"Khopawa",NA,"Village development committee","Village development committee"
908,157,"NPL","Nepal",1,"Central",3,"Narayani",15,"Bara",908,"Khutwajabdi",NA,"Village development committee","Village development committee"
909,157,"NPL","Nepal",1,"Central",3,"Narayani",15,"Bara",909,"Kolhabi",NA,"Village development committee","Village development committee"
910,157,"NPL","Nepal",1,"Central",3,"Narayani",15,"Bara",910,"Kudawa",NA,"Village development committee","Village development committee"
911,157,"NPL","Nepal",1,"Central",3,"Narayani",15,"Bara",911,"Lipanimal",NA,"Village development committee","Village development committee"
912,157,"NPL","Nepal",1,"Central",3,"Narayani",15,"Bara",912,"Madhurijabdi",NA,"Village development committee","Village development committee"
913,157,"NPL","Nepal",1,"Central",3,"Narayani",15,"Bara",913,"Mahendra Adarsha",NA,"Village development committee","Village development committee"
914,157,"NPL","Nepal",1,"Central",3,"Narayani",15,"Bara",914,"Maheshpur",NA,"Village development committee","Village development committee"
915,157,"NPL","Nepal",1,"Central",3,"Narayani",15,"Bara",915,"Majhariya",NA,"Village development committee","Village development committee"
916,157,"NPL","Nepal",1,"Central",3,"Narayani",15,"Bara",916,"Manaharwa",NA,"Village development committee","Village development committee"
917,157,"NPL","Nepal",1,"Central",3,"Narayani",15,"Bara",917,"Matiarwa",NA,"Village development committee","Village development committee"
918,157,"NPL","Nepal",1,"Central",3,"Narayani",15,"Bara",918,"Motisar",NA,"Village development committee","Village development committee"
919,157,"NPL","Nepal",1,"Central",3,"Narayani",15,"Bara",919,"n.a. (1)",NA,"Village development committee","Village development committee"
920,157,"NPL","Nepal",1,"Central",3,"Narayani",15,"Bara",920,"n.a. (2)",NA,"Village development committee","Village development committee"
921,157,"NPL","Nepal",1,"Central",3,"Narayani",15,"Bara",921,"Narahi",NA,"Village development committee","Village development committee"
922,157,"NPL","Nepal",1,"Central",3,"Narayani",15,"Bara",922,"Nijgadh",NA,"Village development committee","Village development committee"
923,157,"NPL","Nepal",1,"Central",3,"Narayani",15,"Bara",923,"PakadiyaChikani",NA,"Village development committee","Village development committee"
924,157,"NPL","Nepal",1,"Central",3,"Narayani",15,"Bara",924,"Paterwa",NA,"Village development committee","Village development committee"
925,157,"NPL","Nepal",1,"Central",3,"Narayani",15,"Bara",925,"Patharhati",NA,"Village development committee","Village development committee"
926,157,"NPL","Nepal",1,"Central",3,"Narayani",15,"Bara",926,"Pathera",NA,"Village development committee","Village development committee"
927,157,"NPL","Nepal",1,"Central",3,"Narayani",15,"Bara",927,"Pheta",NA,"Village development committee","Village development committee"
928,157,"NPL","Nepal",1,"Central",3,"Narayani",15,"Bara",928,"Piparabirta",NA,"Village development committee","Village development committee"
929,157,"NPL","Nepal",1,"Central",3,"Narayani",15,"Bara",929,"PiparaSimara",NA,"Village development committee","Village development committee"
930,157,"NPL","Nepal",1,"Central",3,"Narayani",15,"Bara",930,"Piparpati Jabadi",NA,"Village development committee","Village development committee"
